	0	-95.0061
	0.355822	-94.5061
	0.9346950000000001	-94.0061
	0.630985	-93.5061
	0.297675	-93.0061
	0.175013	-92.5061
	0.541362	-92.0061
	1.00597	-91.5061
	1.24451	-91.0061
	1.40449	-90.5061
	1.11416	-90.0061
	0.893651	-89.5061
	1.00283	-89.0061
	0.9742970000000001	-88.5061
	0.91897	-88.0061
	1.16386	-87.5061
	1.83858	-87.0061
	1.93704	-86.5061
	1.41421	-86.0061
	0.978376	-85.5061
	1.27577	-85.0061
	1.49838	-84.5061
	1.35247	-84.0061
	1.2752	-83.5061
	1.2438	-83.0061
	1.29399	-82.5061
	1.25944	-82.0061
	1.42868	-81.5061
	1.97788	-81.0061
	2.4255	-80.5061
	2.46382	-80.0061
	2.23181	-79.5061
	1.90832	-79.0061
	2.11169	-78.5061
	1.90047	-78.0061
	1.90306	-77.5061
	2.13461	-77.0061
	2.55154	-76.5061
	2.87854	-76.0061
	2.61597	-75.5061
	2.52057	-75.0061
	2.3163	-74.5061
	2.72108	-74.0061
	3.24538	-73.5061
	3.86182	-73.0061
	3.94562	-72.5061
	3.72394	-72.0061
	2.96849	-71.5061
	2.54521	-71.0061
	2.40386	-70.5061
	3.17574	-70.0061
	3.53762	-69.5061
	3.75483	-69.0061
	3.36612	-68.5061
	3.39458	-68.0061
	3.38083	-67.5061
	3.51623	-67.0061
	3.38835	-66.5061
	3.51235	-66.0061
	3.81804	-65.5061
	4.26735	-65.0061
	3.96763	-64.5061
	3.64371	-64.0061
	3.47443	-63.5061
	3.72786	-63.0061
	4.101310000000001	-62.5061
	4.16782	-62.0061
	4.467910000000001	-61.5061
	4.34969	-61.0061
	4.67462	-60.5061
	4.45803	-60.0061
	4.45685	-59.5061
	4.24197	-59.0061
	4.53454	-58.5061
	4.515650000000001	-58.0061
	4.375859999999999	-57.5061
	4.23433	-57.0061
	4.544140000000001	-56.5061
	4.994389999999999	-56.0061
	5.33164	-55.5061
	5.64005	-55.0061
	5.645759999999999	-54.5061
	5.63986	-54.0061
	5.548520000000001	-53.5061
	5.58811	-53.0061
	5.77692	-52.5061
	5.693250000000001	-52.0061
	5.4957	-51.5061
	5.174790000000001	-51.0061
	5.17017	-50.5061
	5.56905	-50.0061
	6.02833	-49.5061
	6.55938	-49.0061
	7.01987	-48.5061
	7.19266	-48.0061
	7.07925	-47.5061
	6.83298	-47.0061
	6.58781	-46.5061
	6.39893	-46.0061
	5.903280000000001	-45.5061
	5.976760000000001	-45.0061
	6.5468	-44.5061
	7.17453	-44.0061
	7.579490000000001	-43.5061
	7.61945	-43.0061
	7.58751	-42.5061
	7.62425	-42.0061
	7.659789999999999	-41.5061
	7.50991	-41.0061
	7.52811	-40.5061
	7.79294	-40.0061
	8.311809999999999	-39.5061
	8.6698	-39.0061
	8.793939999999999	-38.5061
	8.99648	-38.0061
	9.20012	-37.5061
	9.193110000000001	-37.0061
	9.37373	-36.5061
	9.764810000000001	-36.0061
	10.6687	-35.5061
	11.5606	-35.0061
	11.9374	-34.5061
	12.2755	-34.0061
	12.7144	-33.5061
	13.2311	-33.0061
	13.282	-32.5061
	13.3318	-32.0061
	13.3318	-31.5061
	13.3741	-31.0061
	13.1777	-30.5061
	12.967	-30.0061
	12.4978	-29.5061
	12.3302	-29.0061
	12.2248	-28.5061
	12.3415	-28.0061
	12.2066	-27.5061
	11.9695	-27.0061
	11.8591	-26.5061
	11.4207	-26.0061
	11.1332	-25.5061
	10.312	-25.0061
	9.93838	-24.5061
	9.62471	-24.0061
	9.516959999999999	-23.5061
	9.051639999999999	-23.0061
	8.3591	-22.5061
	7.832199999999999	-22.0061
	7.877820000000001	-21.5061
	8.256780000000001	-21.0061
	8.5297	-20.5061
	8.401669999999999	-20.0061
	8.078860000000001	-19.5061
	7.41165	-19.0061
	7.23468	-18.5061
	7.11442	-18.0061
	7.29125	-17.5061
	6.97497	-17.0061
	6.76764	-16.5061
	6.76863	-16.0061
	6.557720000000001	-15.5061
	6.20084	-15.0061
	6.03763	-14.5061
	6.01897	-14.0061
	6.06897	-13.5061
	5.649999999999999	-13.0061
	5.46066	-12.5061
	5.3936	-12.0061
	5.36819	-11.5061
	5.05897	-11.0061
	4.77046	-10.5061
	4.5463	-10.0061
	4.36126	-9.50609
	4.29607	-9.00609
	4.188619999999999	-8.50609
	3.75982	-8.00609
	3.20551	-7.50609
	2.69288	-7.00609
	2.36565	-6.50609
	2.04666	-6.00609
	1.65432	-5.50609
	1.47118	-5.00609
	1.32437	-4.50609
	1.09272	-4.00609
	1.13504	-3.50609
	0.9600430000000001	-3.00609
	0.9159250000000001	-2.50609
	0.385505	-2.00609
	0.143083	-1.50609
	-0.0738	-1.00609
	-0.06830000000000001	-0.506089
	0	-0.00608932
