  1.000000000000000E-002  1.432025455878097E-020
  1.146362666267424E-002  1.595741919353513E-019
  1.314147362611756E-002  1.682645571818663E-018
  1.506489474471915E-002  1.678983944297719E-017
  1.726983290659435E-002  1.585329333063050E-016
  1.979749169679639E-002  1.405644786176451E-015
  2.269510536694668E-002  1.188608632649421E-014
  2.601682149967312E-002  9.441291871952089E-014
  2.982471286216891E-002  7.048700221886104E-013
  3.418993735733626E-002  5.014817463821238E-012
  3.919406774847219E-002  3.353228113186945E-011
  4.493061600600463E-002  2.121069218581446E-010
  5.150678076168122E-002  1.261032727333527E-009
  5.904545052481256E-002  7.087688311323755E-009
  6.768750009458535E-002  3.742374513794243E-008
  7.759442308140535E-002  1.865843306990958E-007
  8.895134973108236E-002  8.728834767193157E-007
  0.101970506445810       3.848440212437570E-006
  0.116895181649858       1.580979114434163E-005
  0.134004272109946       6.105044109400619E-005
  0.153617494667183       2.190825849561689E-004
  0.176101360771993       7.361333396333678E-004
  0.201876025467904       2.299251415722047E-003
  0.231423138810857       6.627042533780336E-003
  0.265294846443190       1.772338283783127E-002
  0.304124107515622       4.342016611798893E-002
  0.348636522767809       9.741304862765005E-002
  0.399663893798308       0.199034603420012     
  0.458159766905449       0.366454154702439     
  0.525217251966192       0.608622798223056     
  0.602089449333613       0.896481185115243     
  0.690212866469565        1.16952980282036     
  0.791234261898132        1.32485493999707     
  0.907041418111680        1.29757249305939     
   1.03979841848149        1.08286359841065     
   1.19198608739109       0.753900885747365     
   1.36644834929533       0.431566747032790     
   1.56644537301491       0.197862354427825     
   1.79571449437164       7.158375614855259E-002
   2.05854005562293       1.978816796706000E-002
   2.35983346678219       4.051522707205088E-003
   2.70522498492753       5.931997728139228E-004
   3.10116892657478       5.970029853671956E-005
   3.55506427921395       3.975196460591230E-006
   4.07539296587178       1.667944445491636E-007
   4.67187834644427       4.147491365695347E-009
   5.35566691770690       5.788259153969057E-011
   6.13953660742272       4.204976455752332E-013
   7.03813555493155       1.499024132719113E-015
   8.06825584030289       2.375315928732991E-018
   9.24914727721734       1.540468165501338E-021
   10.6028771334109       3.702526564979120E-025
   12.1547425007629       2.959233294267537E-029
   13.9337430209685       6.989689552613472E-034
   15.9731228006025       4.292988715529842E-039
   18.3109916423157       5.970280121832280E-045
   20.9910372010855       1.592907309873622E-051
   24.0633413735551       7.040780347755697E-059
   27.5853161762918       4.339329850100149E-067
   31.6227766016838       3.033105076300650E-076
