 -6.089320000000000E-003  2.446561691693176E-003
 -0.506089000000000       0.203411633116099     
  -1.00609000000000       0.404801750604372     
  -1.50609000000000       0.606967713530814     
  -2.00609000000000       0.810196946331783     
  -2.50609000000000        1.01476096409962     
  -3.00609000000000        1.22097121507793     
  -3.50609000000000        1.42922793761094     
  -4.00609000000000        1.64005309186368     
  -4.50609000000000        1.85409535244037     
  -5.00609000000000        2.07210156331249     
  -5.50609000000000        2.29485269298486     
  -6.00609000000000        2.52305571541325     
  -6.50609000000000        2.75717549693201     
  -7.00609000000000        2.99719905124378     
  -7.50609000000000        3.24236652295300     
  -8.00609000000000        3.49097612439486     
  -8.50609000000000        3.74040373181545     
  -9.00609000000000        3.98738245020059     
  -9.50609000000000        4.22844470320407     
  -10.0061000000000        4.46048897087599     
  -10.5061000000000        4.68148912303793     
  -11.0061000000000        4.89097083309111     
  -11.5061000000000        5.08960779391649     
  -12.0061000000000        5.27858834135773     
  -12.5061000000000        5.45928571599511     
  -13.0061000000000        5.63310240123550     
  -13.5061000000000        5.80138844819746     
  -14.0061000000000        5.96544194634885     
  -14.5061000000000        6.12649513512983     
  -15.0061000000000        6.28559807533278     
  -15.5061000000000        6.44350240841371     
  -16.0061000000000        6.60071072642176     
  -16.5061000000000        6.75768083849743     
  -17.0061000000000        6.91501808630930     
  -17.5061000000000        7.07352739564181     
  -18.0061000000000        7.23409721815784     
  -18.5061000000000        7.39745046246818     
  -19.0061000000000        7.56392151796809     
  -19.5061000000000        7.73355263392758     
  -20.0061000000000        7.90667534965207     
  -20.5061000000000        8.08470685241260     
  -21.0061000000000        8.27055292340784     
  -21.5061000000000        8.46821526139982     
  -22.0061000000000        8.68181102241317     
  -22.5061000000000        8.91459978348584     
  -23.0061000000000        9.16846269736952     
  -23.5061000000000        9.44385308038425     
  -24.0061000000000        9.73988867909275     
  -24.5061000000000        10.0541683148017     
  -25.0061000000000        10.3821908246304     
  -25.5061000000000        10.7168327111943     
  -26.0061000000000        11.0486968759847     
  -26.5061000000000        11.3677677711012     
  -27.0061000000000        11.6658693716690     
  -27.5061000000000        11.9387292763602     
  -28.0061000000000        12.1865395777635     
  -28.5061000000000        12.4125639503643     
  -29.0061000000000        12.6201441249686     
  -29.5061000000000        12.8091980685112     
  -30.0061000000000        12.9736932915434     
  -30.5061000000000        13.1012648858696     
  -31.0061000000000        13.1752015623625     
  -31.5061000000000        13.1780421196984     
  -32.0061000000000        13.0956677174374     
  -32.5061000000000        12.9210484874417     
  -33.0061000000000        12.6569593856242     
  -33.5061000000000        12.3166703705053     
  -34.0061000000000        11.9217817751972     
  -34.5061000000000        11.4977317444661     
  -35.0061000000000        11.0687980478937     
  -35.5061000000000        10.6542708008726     
  -36.0061000000000        10.2665360502124     
  -36.5061000000000        9.91113090970489     
  -37.0061000000000        9.58831720290995     
  -37.5061000000000        9.29528112861993     
  -38.0061000000000        9.02807525754477     
  -38.5061000000000        8.78286106612951     
  -39.0061000000000        8.55645965114299     
  -39.5061000000000        8.34642637974552     
  -40.0061000000000        8.15087782815568     
  -40.5061000000000        7.96824748937420     
  -41.0061000000000        7.79709300414622     
  -41.5061000000000        7.63601582827402     
  -42.0061000000000        7.48368810481339     
  -42.5061000000000        7.33893972052254     
  -43.0061000000000        7.20085131580665     
  -43.5061000000000        7.06880819118986     
  -44.0061000000000        6.94248094373002     
  -44.5061000000000        6.82172258356838     
  -45.0061000000000        6.70641524448645     
  -45.5061000000000        6.59632983146310     
  -46.0061000000000        6.49104894091616     
  -46.5061000000000        6.38996797796848     
  -47.0061000000000        6.29236784141799     
  -47.5061000000000        6.19754521780236     
  -48.0061000000000        6.10496849543986     
  -48.5061000000000        6.01439494541712     
  -49.0061000000000        5.92587925470363     
  -49.5061000000000        5.83966156144123     
  -50.0061000000000        5.75600410292811     
  -50.5061000000000        5.67506740252434     
  -51.0061000000000        5.59686761784453     
  -51.5061000000000        5.52129914345183     
  -52.0061000000000        5.44818573661113     
  -52.5061000000000        5.37733126952581     
  -53.0061000000000        5.30855521703547     
  -53.5061000000000        5.24170944561134     
  -54.0061000000000        5.17668114886999     
  -54.5061000000000        5.11338950737081     
  -55.0061000000000        5.05178006956521     
  -55.5061000000000        4.99181639628722     
  -56.0061000000000        4.93346869040593     
  -56.5061000000000        4.87670252243693     
  -57.0061000000000        4.82147207732980     
  -57.5061000000000        4.76771975750157     
  -58.0061000000000        4.71538037848683     
  -58.5061000000000        4.66438661926062     
  -59.0061000000000        4.61467317907507     
  -59.5061000000000        4.56617889576566     
  -60.0061000000000        4.51884745427266     
  -60.5061000000000        4.47262755269453     
  -61.0061000000000        4.42747285122321     
  -61.5061000000000        4.38334159003408     
  -62.0061000000000        4.34019581440910     
  -62.5061000000000        4.29800038201568     
  -63.0061000000000        4.25672201162264     
  -63.5061000000000        4.21632858150021     
  -64.0061000000000        4.17678881203424     
  -64.5061000000000        4.13807236728952     
  -65.0061000000000        4.10015024453772     
  -65.5061000000000        4.06299515773687     
  -66.0061000000000        4.02658163242620     
  -66.5061000000000        3.99088577066864     
  -67.0061000000000        3.95588489459738     
  -67.5061000000000        3.92155729169921     
  -68.0061000000000        3.88788212763886     
  -68.5061000000000        3.85483948148080     
  -69.0061000000000        3.82241044608748     
  -69.5061000000000        3.79057722599497     
  -70.0061000000000        3.75932312383415     
  -70.5061000000000        3.72863232369936     
  -71.0061000000000        3.69848950767052     
  -71.5061000000000        3.66887949252631     
  -72.0061000000000        3.63978713589564     
  -72.5061000000000        3.61119767896704     
  -73.0061000000000        3.58309743070510     
